,연도,시도,행정구역,코드,학제,date.x,성별,학생수,인구수_2년전_4세,인구수_1년전_5세,4세대비5세변동치,5세대비1학년변동치,4세대비1학년변동치,4세대비5세변동률,5세대비1학년변동률,4세대비1학년변동률
5465,2013,경북,예천군,4790000000,초등학교,2013-04-01,여자,114,126,127,1,-13,-12,0.007936508,-0.102362205,-0.095238095
5466,2013,경북,예천군,4790000000,초등학교,2013-04-01,남자,139,145,144,-1,-5,-6,-0.006896552,-0.034722222,-0.04137931
5467,2013,경북,봉화군,4792000000,초등학교,2013-04-01,전체,171,184,192,8,-21,-13,0.043478261,-0.109375,-0.070652174
5468,2013,경북,봉화군,4792000000,초등학교,2013-04-01,여자,83,92,98,6,-15,-9,0.065217391,-0.153061224,-0.097826087
5469,2013,경북,봉화군,4792000000,초등학교,2013-04-01,남자,88,92,94,2,-6,-4,0.02173913,-0.063829787,-0.043478261
5470,2013,경북,울진군,4793000000,초등학교,2013-04-01,전체,362,407,398,-9,-36,-45,-0.022113022,-0.090452261,-0.110565111
5471,2013,경북,울진군,4793000000,초등학교,2013-04-01,여자,166,177,175,-2,-9,-11,-0.011299435,-0.051428571,-0.062146893
5472,2013,경북,울진군,4793000000,초등학교,2013-04-01,남자,196,230,223,-7,-27,-34,-0.030434783,-0.121076233,-0.147826087
5473,2013,경북,울릉군,4794000000,초등학교,2013-04-01,전체,51,65,67,2,-16,-14,0.030769231,-0.23880597,-0.215384615
5474,2013,경북,울릉군,4794000000,초등학교,2013-04-01,여자,26,30,34,4,-8,-4,0.133333333,-0.235294118,-0.133333333
5475,2013,경북,울릉군,4794000000,초등학교,2013-04-01,남자,25,35,33,-2,-8,-10,-0.057142857,-0.242424242,-0.285714286
5476,2013,경남,진주시,4817000000,초등학교,2013-04-01,전체,3054,2967,3034,67,20,87,0.022581732,0.006591958,0.029322548
5477,2013,경남,진주시,4817000000,초등학교,2013-04-01,여자,1460,1417,1444,27,16,43,0.01905434,0.011080332,0.030345801
5478,2013,경남,진주시,4817000000,초등학교,2013-04-01,남자,1594,1550,1590,40,4,44,0.025806452,0.002515723,0.028387097
5479,2013,경남,통영시,4822000000,초등학교,2013-04-01,전체,1254,1311,1296,-15,-42,-57,-0.011441648,-0.032407407,-0.043478261
5480,2013,경남,통영시,4822000000,초등학교,2013-04-01,여자,617,626,620,-6,-3,-9,-0.009584665,-0.00483871,-0.014376997
5481,2013,경남,통영시,4822000000,초등학교,2013-04-01,남자,637,685,676,-9,-39,-48,-0.013138686,-0.057692308,-0.070072993
5482,2013,경남,사천시,4824000000,초등학교,2013-04-01,전체,1065,1081,1085,4,-20,-16,0.003700278,-0.01843318,-0.01480111
5483,2013,경남,사천시,4824000000,초등학교,2013-04-01,여자,510,532,530,-2,-20,-22,-0.003759398,-0.037735849,-0.041353383
5484,2013,경남,사천시,4824000000,초등학교,2013-04-01,남자,555,549,555,6,0,6,0.010928962,0,0.010928962
5485,2013,경남,김해시,4825000000,초등학교,2013-04-01,전체,5830,6015,5978,-37,-148,-185,-0.006151288,-0.024757444,-0.030756442
5486,2013,경남,김해시,4825000000,초등학교,2013-04-01,여자,2815,2944,2927,-17,-112,-129,-0.005774457,-0.038264435,-0.043817935
5487,2013,경남,김해시,4825000000,초등학교,2013-04-01,남자,3015,3071,3051,-20,-36,-56,-0.006512537,-0.01179941,-0.018235103
5488,2013,경남,밀양시,4827000000,초등학교,2013-04-01,전체,667,702,684,-18,-17,-35,-0.025641026,-0.024853801,-0.04985755
5489,2013,경남,밀양시,4827000000,초등학교,2013-04-01,여자,323,338,326,-12,-3,-15,-0.035502959,-0.009202454,-0.044378698
5490,2013,경남,밀양시,4827000000,초등학교,2013-04-01,남자,344,364,358,-6,-14,-20,-0.016483516,-0.039106145,-0.054945055
5491,2013,경남,거제시,4831000000,초등학교,2013-04-01,전체,2643,2763,2735,-28,-92,-120,-0.010133912,-0.033638026,-0.043431053
5492,2013,경남,거제시,4831000000,초등학교,2013-04-01,여자,1294,1314,1307,-7,-13,-20,-0.005327245,-0.009946442,-0.0152207
5493,2013,경남,거제시,4831000000,초등학교,2013-04-01,남자,1349,1449,1428,-21,-79,-100,-0.014492754,-0.055322129,-0.069013112
5494,2013,경남,양산시,4833000000,초등학교,2013-04-01,전체,2741,2843,2846,3,-105,-102,0.001055223,-0.036893886,-0.035877594
5495,2013,경남,양산시,4833000000,초등학교,2013-04-01,여자,1347,1377,1368,-9,-21,-30,-0.006535948,-0.015350877,-0.021786492
5496,2013,경남,양산시,4833000000,초등학교,2013-04-01,남자,1394,1466,1478,12,-84,-72,0.008185539,-0.056833559,-0.049113233
5497,2013,경남,의령군,4872000000,초등학교,2013-04-01,전체,129,148,143,-5,-14,-19,-0.033783784,-0.097902098,-0.128378378
5498,2013,경남,의령군,4872000000,초등학교,2013-04-01,여자,63,74,74,0,-11,-11,0,-0.148648649,-0.148648649
5499,2013,경남,의령군,4872000000,초등학교,2013-04-01,남자,66,74,69,-5,-3,-8,-0.067567568,-0.043478261,-0.108108108
5500,2013,경남,함안군,4873000000,초등학교,2013-04-01,전체,547,616,600,-16,-53,-69,-0.025974026,-0.088333333,-0.112012987
5501,2013,경남,함안군,4873000000,초등학교,2013-04-01,여자,254,307,302,-5,-48,-53,-0.016286645,-0.158940397,-0.172638436
5502,2013,경남,함안군,4873000000,초등학교,2013-04-01,남자,293,309,298,-11,-5,-16,-0.035598706,-0.016778523,-0.051779935
5503,2013,경남,창녕군,4874000000,초등학교,2013-04-01,전체,369,326,356,30,13,43,0.09202454,0.036516854,0.13190184
5504,2013,경남,창녕군,4874000000,초등학교,2013-04-01,여자,172,154,174,20,-2,18,0.12987013,-0.011494253,0.116883117
5505,2013,경남,창녕군,4874000000,초등학교,2013-04-01,남자,197,172,182,10,15,25,0.058139535,0.082417582,0.145348837
5506,2013,경남,고성군,4882000000,초등학교,2013-04-01,전체,374,368,391,23,-17,6,0.0625,-0.043478261,0.016304348
5507,2013,경남,고성군,4882000000,초등학교,2013-04-01,여자,181,171,173,2,8,10,0.011695906,0.046242775,0.058479532
5508,2013,경남,고성군,4882000000,초등학교,2013-04-01,남자,193,197,218,21,-25,-4,0.106598985,-0.114678899,-0.020304569
5509,2013,경남,남해군,4884000000,초등학교,2013-04-01,전체,218,234,234,0,-16,-16,0,-0.068376068,-0.068376068
5510,2013,경남,남해군,4884000000,초등학교,2013-04-01,여자,98,110,114,4,-16,-12,0.036363636,-0.140350877,-0.109090909
5511,2013,경남,남해군,4884000000,초등학교,2013-04-01,남자,120,124,120,-4,0,-4,-0.032258065,0,-0.032258065
5512,2013,경남,하동군,4885000000,초등학교,2013-04-01,전체,261,313,300,-13,-39,-52,-0.041533546,-0.13,-0.166134185
5513,2013,경남,하동군,4885000000,초등학교,2013-04-01,여자,131,160,152,-8,-21,-29,-0.05,-0.138157895,-0.18125
5514,2013,경남,하동군,4885000000,초등학교,2013-04-01,남자,130,153,148,-5,-18,-23,-0.032679739,-0.121621622,-0.150326797
5515,2013,경남,산청군,4886000000,초등학교,2013-04-01,전체,181,225,208,-17,-27,-44,-0.075555556,-0.129807692,-0.195555556
5516,2013,경남,산청군,4886000000,초등학교,2013-04-01,여자,89,110,103,-7,-14,-21,-0.063636364,-0.13592233,-0.190909091
5517,2013,경남,산청군,4886000000,초등학교,2013-04-01,남자,92,115,105,-10,-13,-23,-0.086956522,-0.123809524,-0.2
5518,2013,경남,함양군,4887000000,초등학교,2013-04-01,전체,283,288,284,-4,-1,-5,-0.013888889,-0.003521127,-0.017361111
5519,2013,경남,함양군,4887000000,초등학교,2013-04-01,여자,134,134,131,-3,3,0,-0.02238806,0.022900763,0
5520,2013,경남,함양군,4887000000,초등학교,2013-04-01,남자,149,154,153,-1,-4,-5,-0.006493506,-0.026143791,-0.032467532
5521,2013,경남,거창군,4888000000,초등학교,2013-04-01,전체,428,469,479,10,-51,-41,0.021321962,-0.106471816,-0.087420043
5522,2013,경남,거창군,4888000000,초등학교,2013-04-01,여자,212,225,227,2,-15,-13,0.008888889,-0.066079295,-0.057777778
5523,2013,경남,거창군,4888000000,초등학교,2013-04-01,남자,216,244,252,8,-36,-28,0.032786885,-0.142857143,-0.114754098
5524,2013,경남,합천군,4889000000,초등학교,2013-04-01,전체,205,280,273,-7,-68,-75,-0.025,-0.249084249,-0.267857143
5525,2013,경남,합천군,4889000000,초등학교,2013-04-01,여자,98,132,127,-5,-29,-34,-0.037878788,-0.228346457,-0.257575758
5526,2013,경남,합천군,4889000000,초등학교,2013-04-01,남자,107,148,146,-2,-39,-41,-0.013513514,-0.267123288,-0.277027027
5527,2013,제주,제주시,5011000000,초등학교,2013-04-01,전체,4623,4592,4678,86,-55,31,0.018728223,-0.011757161,0.006750871
5528,2013,제주,제주시,5011000000,초등학교,2013-04-01,여자,2220,2218,2253,35,-33,2,0.015779982,-0.014647137,0.000901713
5529,2013,제주,제주시,5011000000,초등학교,2013-04-01,남자,2403,2374,2425,51,-22,29,0.02148273,-0.009072165,0.01221567
5530,2013,제주,서귀포시,5013000000,초등학교,2013-04-01,전체,1314,1452,1447,-5,-133,-138,-0.003443526,-0.091914305,-0.095041322
5531,2013,제주,서귀포시,5013000000,초등학교,2013-04-01,여자,611,678,687,9,-76,-67,0.013274336,-0.11062591,-0.098820059
5532,2013,제주,서귀포시,5013000000,초등학교,2013-04-01,남자,703,774,760,-14,-57,-71,-0.018087855,-0.075,-0.091731266
5533,2014,서울,종로구,1111000000,초등학교,2014-04-01,전체,1009,1085,1069,-16,-60,-76,-0.014746544,-0.056127222,-0.070046083
5534,2014,서울,종로구,1111000000,초등학교,2014-04-01,여자,489,513,512,-1,-23,-24,-0.001949318,-0.044921875,-0.046783626
5535,2014,서울,종로구,1111000000,초등학교,2014-04-01,남자,520,572,557,-15,-37,-52,-0.026223776,-0.066427289,-0.090909091
5536,2014,서울,중구,1114000000,초등학교,2014-04-01,전체,1089,1112,1031,-81,58,-23,-0.072841727,0.056256062,-0.020683453
5537,2014,서울,중구,1114000000,초등학교,2014-04-01,여자,558,549,519,-30,39,9,-0.054644809,0.075144509,0.016393443
5538,2014,서울,중구,1114000000,초등학교,2014-04-01,남자,531,563,512,-51,19,-32,-0.090586146,0.037109375,-0.056838366
5539,2014,서울,용산구,1117000000,초등학교,2014-04-01,전체,1593,1977,1925,-52,-332,-384,-0.026302479,-0.172467532,-0.194233687
5540,2014,서울,용산구,1117000000,초등학교,2014-04-01,여자,816,996,978,-18,-162,-180,-0.018072289,-0.165644172,-0.180722892
5541,2014,서울,용산구,1117000000,초등학교,2014-04-01,남자,777,981,947,-34,-170,-204,-0.034658512,-0.179514256,-0.20795107
5542,2014,서울,성동구,1120000000,초등학교,2014-04-01,전체,2396,2720,2659,-61,-263,-324,-0.022426471,-0.098909364,-0.119117647
5543,2014,서울,성동구,1120000000,초등학교,2014-04-01,여자,1210,1325,1300,-25,-90,-115,-0.018867925,-0.069230769,-0.086792453
5544,2014,서울,성동구,1120000000,초등학교,2014-04-01,남자,1186,1395,1359,-36,-173,-209,-0.025806452,-0.127299485,-0.149820789
5545,2014,서울,광진구,1121500000,초등학교,2014-04-01,전체,2817,2968,2920,-48,-103,-151,-0.016172507,-0.035273973,-0.050876011
5546,2014,서울,광진구,1121500000,초등학교,2014-04-01,여자,1401,1402,1386,-16,15,-1,-0.011412268,0.010822511,-0.000713267
5547,2014,서울,광진구,1121500000,초등학교,2014-04-01,남자,1416,1566,1534,-32,-118,-150,-0.020434227,-0.076923077,-0.095785441
5548,2014,서울,동대문구,1123000000,초등학교,2014-04-01,전체,2693,2974,2878,-96,-185,-281,-0.032279758,-0.064280751,-0.094485541
5549,2014,서울,동대문구,1123000000,초등학교,2014-04-01,여자,1263,1408,1357,-51,-94,-145,-0.036221591,-0.06927045,-0.102982955
5550,2014,서울,동대문구,1123000000,초등학교,2014-04-01,남자,1430,1566,1521,-45,-91,-136,-0.028735632,-0.05982906,-0.086845466
5551,2014,서울,중랑구,1126000000,초등학교,2014-04-01,전체,2883,3287,3163,-124,-280,-404,-0.037724369,-0.088523554,-0.122908427
5552,2014,서울,중랑구,1126000000,초등학교,2014-04-01,여자,1402,1619,1543,-76,-141,-217,-0.046942557,-0.091380428,-0.134033354
5553,2014,서울,중랑구,1126000000,초등학교,2014-04-01,남자,1481,1668,1620,-48,-139,-187,-0.028776978,-0.085802469,-0.112110312
5554,2014,서울,성북구,1129000000,초등학교,2014-04-01,전체,4256,4487,4361,-126,-105,-231,-0.028081123,-0.024077047,-0.051482059
5555,2014,서울,성북구,1129000000,초등학교,2014-04-01,여자,2085,2188,2105,-83,-20,-103,-0.037934186,-0.009501188,-0.047074954
5556,2014,서울,성북구,1129000000,초등학교,2014-04-01,남자,2171,2299,2256,-43,-85,-128,-0.018703784,-0.037677305,-0.055676381
5557,2014,서울,강북구,1130500000,초등학교,2014-04-01,전체,2041,2660,2575,-85,-534,-619,-0.031954887,-0.207378641,-0.232706767
5558,2014,서울,강북구,1130500000,초등학교,2014-04-01,여자,979,1278,1234,-44,-255,-299,-0.034428795,-0.206645057,-0.233959311
5559,2014,서울,강북구,1130500000,초등학교,2014-04-01,남자,1062,1382,1341,-41,-279,-320,-0.029667149,-0.208053691,-0.23154848
5560,2014,서울,도봉구,1132000000,초등학교,2014-04-01,전체,3151,2909,2889,-20,262,242,-0.006875215,0.09068882,0.0831901
5561,2014,서울,도봉구,1132000000,초등학교,2014-04-01,여자,1532,1366,1347,-19,185,166,-0.013909224,0.137342242,0.121522694
5562,2014,서울,도봉구,1132000000,초등학교,2014-04-01,남자,1619,1543,1542,-1,77,76,-0.000648088,0.049935149,0.049254699
5563,2014,서울,노원구,1135000000,초등학교,2014-04-01,전체,5183,5271,5201,-70,-18,-88,-0.013280212,-0.003460873,-0.016695124
5564,2014,서울,노원구,1135000000,초등학교,2014-04-01,여자,2519,2525,2493,-32,26,-6,-0.012673267,0.010429202,-0.002376238
5565,2014,서울,노원구,1135000000,초등학교,2014-04-01,남자,2664,2746,2708,-38,-44,-82,-0.01383831,-0.016248154,-0.029861617
5566,2014,서울,은평구,1138000000,초등학교,2014-04-01,전체,4359,4509,4487,-22,-128,-150,-0.004879131,-0.028526855,-0.0332668
5567,2014,서울,은평구,1138000000,초등학교,2014-04-01,여자,2089,2177,2163,-14,-74,-88,-0.006430868,-0.034211743,-0.0404226
5568,2014,서울,은평구,1138000000,초등학교,2014-04-01,남자,2270,2332,2324,-8,-54,-62,-0.003430532,-0.0232358,-0.026586621
5569,2014,서울,서대문구,1141000000,초등학교,2014-04-01,전체,2204,2344,2326,-18,-122,-140,-0.007679181,-0.052450559,-0.059726962
5570,2014,서울,서대문구,1141000000,초등학교,2014-04-01,여자,1102,1133,1129,-4,-27,-31,-0.00353045,-0.023914969,-0.027360989
5571,2014,서울,서대문구,1141000000,초등학교,2014-04-01,남자,1102,1211,1197,-14,-95,-109,-0.011560694,-0.079365079,-0.090008258
5572,2014,서울,마포구,1144000000,초등학교,2014-04-01,전체,3100,3594,3489,-105,-389,-494,-0.029215359,-0.111493265,-0.137451308
5573,2014,서울,마포구,1144000000,초등학교,2014-04-01,여자,1517,1732,1671,-61,-154,-215,-0.0352194,-0.092160383,-0.124133949
5574,2014,서울,마포구,1144000000,초등학교,2014-04-01,남자,1583,1862,1818,-44,-235,-279,-0.023630505,-0.129262926,-0.149838883
5575,2014,서울,양천구,1147000000,초등학교,2014-04-01,전체,4100,4275,4362,87,-262,-175,0.020350877,-0.060064191,-0.040935673
5576,2014,서울,양천구,1147000000,초등학교,2014-04-01,여자,1989,2038,2067,29,-78,-49,0.014229637,-0.037735849,-0.02404318
5577,2014,서울,양천구,1147000000,초등학교,2014-04-01,남자,2111,2237,2295,58,-184,-126,0.025927582,-0.080174292,-0.056325436
5578,2014,서울,강서구,1150000000,초등학교,2014-04-01,전체,4807,5253,5118,-135,-311,-446,-0.0256996,-0.060765924,-0.084903864
5579,2014,서울,강서구,1150000000,초등학교,2014-04-01,여자,2365,2565,2530,-35,-165,-200,-0.013645224,-0.065217391,-0.07797271
5580,2014,서울,강서구,1150000000,초등학교,2014-04-01,남자,2442,2688,2588,-100,-146,-246,-0.037202381,-0.056414219,-0.091517857
5581,2014,서울,구로구,1153000000,초등학교,2014-04-01,전체,3665,4229,4085,-144,-420,-564,-0.034050603,-0.102815177,-0.133364862
5582,2014,서울,구로구,1153000000,초등학교,2014-04-01,여자,1798,2068,1984,-84,-186,-270,-0.040618956,-0.09375,-0.130560928
5583,2014,서울,구로구,1153000000,초등학교,2014-04-01,남자,1867,2161,2101,-60,-234,-294,-0.027764924,-0.111375535,-0.136048126
5584,2014,서울,금천구,1154500000,초등학교,2014-04-01,전체,1715,1849,1752,-97,-37,-134,-0.05246079,-0.021118721,-0.072471606
5585,2014,서울,금천구,1154500000,초등학교,2014-04-01,여자,855,931,878,-53,-23,-76,-0.056928034,-0.0261959,-0.081632653
5586,2014,서울,금천구,1154500000,초등학교,2014-04-01,남자,860,918,874,-44,-14,-58,-0.047930283,-0.016018307,-0.063180828
5587,2014,서울,영등포구,1156000000,초등학교,2014-04-01,전체,2848,3631,3398,-233,-550,-783,-0.06416965,-0.161859918,-0.215643074
5588,2014,서울,영등포구,1156000000,초등학교,2014-04-01,여자,1350,1738,1621,-117,-271,-388,-0.067318757,-0.167180753,-0.223245109
5589,2014,서울,영등포구,1156000000,초등학교,2014-04-01,남자,1498,1893,1777,-116,-279,-395,-0.061278394,-0.15700619,-0.208663497
5590,2014,서울,동작구,1159000000,초등학교,2014-04-01,전체,3176,3387,3337,-50,-161,-211,-0.014762327,-0.048246928,-0.062297018
5591,2014,서울,동작구,1159000000,초등학교,2014-04-01,여자,1458,1607,1566,-41,-108,-149,-0.025513379,-0.068965517,-0.092719353
5592,2014,서울,동작구,1159000000,초등학교,2014-04-01,남자,1718,1780,1771,-9,-53,-62,-0.00505618,-0.029926595,-0.034831461
5593,2014,서울,관악구,1162000000,초등학교,2014-04-01,전체,3225,3989,3802,-187,-577,-764,-0.046878917,-0.15176223,-0.191526698
5594,2014,서울,관악구,1162000000,초등학교,2014-04-01,여자,1602,1985,1898,-87,-296,-383,-0.043828715,-0.155953635,-0.192947103
5595,2014,서울,관악구,1162000000,초등학교,2014-04-01,남자,1623,2004,1904,-100,-281,-381,-0.0499002,-0.147584034,-0.19011976
5596,2014,서울,서초구,1165000000,초등학교,2014-04-01,전체,3840,3952,4150,198,-310,-112,0.050101215,-0.074698795,-0.028340081
5597,2014,서울,서초구,1165000000,초등학교,2014-04-01,여자,1858,1913,2015,102,-157,-55,0.053319394,-0.077915633,-0.028750653
5598,2014,서울,서초구,1165000000,초등학교,2014-04-01,남자,1982,2039,2135,96,-153,-57,0.047081903,-0.071662763,-0.02795488
5599,2014,서울,강남구,1168000000,초등학교,2014-04-01,전체,3846,4332,4375,43,-529,-486,0.009926131,-0.120914286,-0.112188366
5600,2014,서울,강남구,1168000000,초등학교,2014-04-01,여자,1843,2145,2159,14,-316,-302,0.006526807,-0.146364057,-0.140792541
5601,2014,서울,강남구,1168000000,초등학교,2014-04-01,남자,2003,2187,2216,29,-213,-184,0.013260174,-0.096119134,-0.084133516
5602,2014,서울,송파구,1171000000,초등학교,2014-04-01,전체,5697,6043,5965,-78,-268,-346,-0.012907496,-0.044928751,-0.05725633
5603,2014,서울,송파구,1171000000,초등학교,2014-04-01,여자,2755,2919,2907,-12,-152,-164,-0.004110997,-0.052287582,-0.056183625
5604,2014,서울,송파구,1171000000,초등학교,2014-04-01,남자,2942,3124,3058,-66,-116,-182,-0.021126761,-0.03793329,-0.058258643
5605,2014,서울,강동구,1174000000,초등학교,2014-04-01,전체,3845,4356,4223,-133,-378,-511,-0.030532599,-0.089509827,-0.117309458
5606,2014,서울,강동구,1174000000,초등학교,2014-04-01,여자,1813,2017,1964,-53,-151,-204,-0.026276648,-0.07688391,-0.101140307
5607,2014,서울,강동구,1174000000,초등학교,2014-04-01,남자,2032,2339,2259,-80,-227,-307,-0.034202651,-0.100486941,-0.131252672
5608,2014,부산,중구,2611000000,초등학교,2014-04-01,전체,280,266,271,5,9,14,0.018796992,0.033210332,0.052631579
5609,2014,부산,중구,2611000000,초등학교,2014-04-01,여자,145,145,147,2,-2,0,0.013793103,-0.013605442,0
5610,2014,부산,중구,2611000000,초등학교,2014-04-01,남자,135,121,124,3,11,14,0.024793388,0.088709677,0.115702479
5611,2014,부산,서구,2614000000,초등학교,2014-04-01,전체,688,698,667,-31,21,-10,-0.044412607,0.031484258,-0.014326648
5612,2014,부산,서구,2614000000,초등학교,2014-04-01,여자,334,345,322,-23,12,-11,-0.066666667,0.037267081,-0.031884058
5613,2014,부산,서구,2614000000,초등학교,2014-04-01,남자,354,353,345,-8,9,1,-0.02266289,0.026086957,0.002832861
5614,2014,부산,동구,2617000000,초등학교,2014-04-01,전체,507,594,569,-25,-62,-87,-0.042087542,-0.108963093,-0.146464646
5615,2014,부산,동구,2617000000,초등학교,2014-04-01,여자,251,294,275,-19,-24,-43,-0.06462585,-0.087272727,-0.146258503
5616,2014,부산,동구,2617000000,초등학교,2014-04-01,남자,256,300,294,-6,-38,-44,-0.02,-0.129251701,-0.146666667
5617,2014,부산,영도구,2620000000,초등학교,2014-04-01,전체,776,867,848,-19,-72,-91,-0.021914648,-0.08490566,-0.104959631
5618,2014,부산,영도구,2620000000,초등학교,2014-04-01,여자,372,437,429,-8,-57,-65,-0.018306636,-0.132867133,-0.148741419
5619,2014,부산,영도구,2620000000,초등학교,2014-04-01,남자,404,430,419,-11,-15,-26,-0.025581395,-0.035799523,-0.060465116
5620,2014,부산,부산진구,2623000000,초등학교,2014-04-01,전체,2900,2955,2910,-45,-10,-55,-0.015228426,-0.003436426,-0.018612521
5621,2014,부산,부산진구,2623000000,초등학교,2014-04-01,여자,1446,1458,1438,-20,8,-12,-0.013717421,0.005563282,-0.008230453
5622,2014,부산,부산진구,2623000000,초등학교,2014-04-01,남자,1454,1497,1472,-25,-18,-43,-0.016700067,-0.012228261,-0.028724115
5623,2014,부산,동래구,2626000000,초등학교,2014-04-01,전체,2140,2143,2127,-16,13,-3,-0.007466169,0.006111895,-0.001399907
5624,2014,부산,동래구,2626000000,초등학교,2014-04-01,여자,1001,993,1005,12,-4,8,0.012084592,-0.0039801,0.008056395
5625,2014,부산,동래구,2626000000,초등학교,2014-04-01,남자,1139,1150,1122,-28,17,-11,-0.024347826,0.015151515,-0.009565217
5626,2014,부산,남구,2629000000,초등학교,2014-04-01,전체,2222,2332,2305,-27,-83,-110,-0.011578045,-0.036008677,-0.047169811
5627,2014,부산,남구,2629000000,초등학교,2014-04-01,여자,1039,1121,1100,-21,-61,-82,-0.018733274,-0.055454545,-0.073148974
5628,2014,부산,남구,2629000000,초등학교,2014-04-01,남자,1183,1211,1205,-6,-22,-28,-0.004954583,-0.018257261,-0.023121387
5629,2014,부산,북구,2632000000,초등학교,2014-04-01,전체,2304,2385,2470,85,-166,-81,0.035639413,-0.067206478,-0.033962264
5630,2014,부산,북구,2632000000,초등학교,2014-04-01,여자,1120,1178,1226,48,-106,-58,0.040747029,-0.086460033,-0.049235993
5631,2014,부산,북구,2632000000,초등학교,2014-04-01,남자,1184,1207,1244,37,-60,-23,0.030654515,-0.048231511,-0.01905551
5632,2014,부산,해운대구,2635000000,초등학교,2014-04-01,전체,3694,3897,3965,68,-271,-203,0.01744932,-0.068348045,-0.052091352
5633,2014,부산,해운대구,2635000000,초등학교,2014-04-01,여자,1820,1938,1964,26,-144,-118,0.013415893,-0.073319756,-0.060887513
5634,2014,부산,해운대구,2635000000,초등학교,2014-04-01,남자,1874,1959,2001,42,-127,-85,0.02143951,-0.063468266,-0.043389484
5635,2014,부산,사하구,2638000000,초등학교,2014-04-01,전체,2714,2992,2951,-41,-237,-278,-0.013703209,-0.080311759,-0.092914439
5636,2014,부산,사하구,2638000000,초등학교,2014-04-01,여자,1294,1447,1434,-13,-140,-153,-0.008984105,-0.09762901,-0.105736006
5637,2014,부산,사하구,2638000000,초등학교,2014-04-01,남자,1420,1545,1517,-28,-97,-125,-0.018122977,-0.063941991,-0.080906149
5638,2014,부산,금정구,2641000000,초등학교,2014-04-01,전체,1782,1675,1780,105,2,107,0.062686567,0.001123596,0.063880597
5639,2014,부산,금정구,2641000000,초등학교,2014-04-01,여자,859,810,846,36,13,49,0.044444444,0.01536643,0.060493827
5640,2014,부산,금정구,2641000000,초등학교,2014-04-01,남자,923,865,934,69,-11,58,0.079768786,-0.011777302,0.067052023
5641,2014,부산,강서구,2644000000,초등학교,2014-04-01,전체,692,648,661,13,31,44,0.020061728,0.046898638,0.067901235
5642,2014,부산,강서구,2644000000,초등학교,2014-04-01,여자,336,314,321,7,15,22,0.022292994,0.046728972,0.070063694
5643,2014,부산,강서구,2644000000,초등학교,2014-04-01,남자,356,334,340,6,16,22,0.017964072,0.047058824,0.065868263
5644,2014,부산,연제구,2647000000,초등학교,2014-04-01,전체,1657,1751,1702,-49,-45,-94,-0.027984009,-0.026439483,-0.053683609
5645,2014,부산,연제구,2647000000,초등학교,2014-04-01,여자,775,848,824,-24,-49,-73,-0.028301887,-0.059466019,-0.086084906
5646,2014,부산,연제구,2647000000,초등학교,2014-04-01,남자,882,903,878,-25,4,-21,-0.027685493,0.004555809,-0.023255814
5647,2014,부산,수영구,2650000000,초등학교,2014-04-01,전체,1098,1283,1262,-21,-164,-185,-0.016367888,-0.129952456,-0.144193297
5648,2014,부산,수영구,2650000000,초등학교,2014-04-01,여자,548,637,636,-1,-88,-89,-0.001569859,-0.13836478,-0.139717425
5649,2014,부산,수영구,2650000000,초등학교,2014-04-01,남자,550,646,626,-20,-76,-96,-0.030959752,-0.121405751,-0.148606811
5650,2014,부산,사상구,2653000000,초등학교,2014-04-01,전체,1660,1963,1902,-61,-242,-303,-0.031074885,-0.12723449,-0.154355578
5651,2014,부산,사상구,2653000000,초등학교,2014-04-01,여자,783,936,912,-24,-129,-153,-0.025641026,-0.141447368,-0.163461538
5652,2014,부산,사상구,2653000000,초등학교,2014-04-01,남자,877,1027,990,-37,-113,-150,-0.036027264,-0.114141414,-0.146056475
5653,2014,부산,기장군,2671000000,초등학교,2014-04-01,전체,1702,1265,1454,189,248,437,0.149407115,0.170563961,0.345454545
5654,2014,부산,기장군,2671000000,초등학교,2014-04-01,여자,814,618,704,86,110,196,0.139158576,0.15625,0.317152104
5655,2014,부산,기장군,2671000000,초등학교,2014-04-01,남자,888,647,750,103,138,241,0.159196291,0.184,0.372488408
5656,2014,대구,중구,2711000000,초등학교,2014-04-01,전체,735,499,486,-13,249,236,-0.026052104,0.512345679,0.472945892
5657,2014,대구,중구,2711000000,초등학교,2014-04-01,여자,344,215,216,1,128,129,0.004651163,0.592592593,0.6
5658,2014,대구,중구,2711000000,초등학교,2014-04-01,남자,391,284,270,-14,121,107,-0.049295775,0.448148148,0.376760563
5659,2014,대구,동구,2714000000,초등학교,2014-04-01,전체,3072,3069,3071,2,1,3,0.000651678,0.000325627,0.000977517
5660,2014,대구,동구,2714000000,초등학교,2014-04-01,여자,1548,1521,1530,9,18,27,0.00591716,0.011764706,0.017751479
5661,2014,대구,동구,2714000000,초등학교,2014-04-01,남자,1524,1548,1541,-7,-17,-24,-0.004521964,-0.011031798,-0.015503876
5662,2014,대구,서구,2717000000,초등학교,2014-04-01,전체,1204,1378,1336,-42,-132,-174,-0.030478955,-0.098802395,-0.126269956
5663,2014,대구,서구,2717000000,초등학교,2014-04-01,여자,604,664,644,-20,-40,-60,-0.030120482,-0.062111801,-0.090361446
5664,2014,대구,서구,2717000000,초등학교,2014-04-01,남자,600,714,692,-22,-92,-114,-0.030812325,-0.132947977,-0.159663866
