"","연도","시도","행정구역","학제","date.x","성별","학생수","인구수_2년전_4세","인구수_1년전_5세","4세대비5세변동치","5세대비1학년변동치","4세대비1학년변동치","4세대비5세변동률","5세대비1학년변동률","4세대비1학년변동률"
"186","2021","광주","남구","초등학교",2021-04-01,"남자",1115,1004,1052,48,63,111,0.047808764940239,0.0598859315589354,0.110557768924303
"187","2021","광주","북구","초등학교",2021-04-01,"전체",3694,3739,3684,-55,10,-45,-0.0147098154586788,0.00271444082519001,-0.0120353035571008
"188","2021","광주","북구","초등학교",2021-04-01,"여자",1819,1839,1797,-42,22,-20,-0.0228384991843393,0.0122426265998887,-0.0108754758020663
"189","2021","광주","북구","초등학교",2021-04-01,"남자",1875,1900,1887,-13,-12,-25,-0.0068421052631579,-0.00635930047694754,-0.0131578947368421
"190","2021","광주","광산구","초등학교",2021-04-01,"전체",4412,4563,4599,36,-187,-151,0.00788954635108481,-0.040661013263753,-0.0330922638614946
"191","2021","광주","광산구","초등학교",2021-04-01,"여자",2128,2200,2228,28,-100,-72,0.0127272727272727,-0.0448833034111311,-0.0327272727272727
"192","2021","광주","광산구","초등학교",2021-04-01,"남자",2284,2363,2371,8,-87,-79,0.00338552687261955,-0.0366933783213834,-0.0334320778671181
"193","2021","대전","동구","초등학교",2021-04-01,"전체",1659,1783,1717,-66,-58,-124,-0.037016264722378,-0.0337798485730926,-0.0695457094784072
"194","2021","대전","동구","초등학교",2021-04-01,"여자",777,846,814,-32,-37,-69,-0.0378250591016548,-0.0454545454545455,-0.0815602836879433
"195","2021","대전","동구","초등학교",2021-04-01,"남자",882,937,903,-34,-21,-55,-0.0362860192102455,-0.0232558139534884,-0.0586979722518677
"196","2021","대전","중구","초등학교",2021-04-01,"전체",1654,1789,1715,-74,-61,-135,-0.0413638904415875,-0.0355685131195335,-0.0754611514812745
"197","2021","대전","중구","초등학교",2021-04-01,"여자",834,867,831,-36,3,-33,-0.041522491349481,0.0036101083032491,-0.0380622837370242
"198","2021","대전","중구","초등학교",2021-04-01,"남자",820,922,884,-38,-64,-102,-0.0412147505422994,-0.0723981900452489,-0.110629067245119
"199","2021","대전","서구","초등학교",2021-04-01,"전체",4014,4260,4309,49,-295,-246,0.0115023474178404,-0.0684613599443026,-0.0577464788732394
"200","2021","대전","서구","초등학교",2021-04-01,"여자",1935,2082,2087,5,-152,-147,0.00240153698366955,-0.0728318160038332,-0.0706051873198847
"201","2021","대전","서구","초등학교",2021-04-01,"남자",2079,2178,2222,44,-143,-99,0.0202020202020202,-0.0643564356435644,-0.0454545454545455
"202","2021","대전","유성구","초등학교",2021-04-01,"전체",3774,4027,3970,-57,-196,-253,-0.0141544574124659,-0.0493702770780856,-0.0628259250062081
"203","2021","대전","유성구","초등학교",2021-04-01,"여자",1811,1928,1921,-7,-110,-117,-0.00363070539419087,-0.0572618427902134,-0.0606846473029046
"204","2021","대전","유성구","초등학교",2021-04-01,"남자",1963,2099,2049,-50,-86,-136,-0.0238208670795617,-0.0419716935090288,-0.0647927584564078
"205","2021","대전","대덕구","초등학교",2021-04-01,"전체",1211,1261,1202,-59,9,-50,-0.0467882632831086,0.00748752079866889,-0.0396510705789056
"206","2021","대전","대덕구","초등학교",2021-04-01,"여자",559,588,552,-36,7,-29,-0.0612244897959184,0.0126811594202899,-0.0493197278911565
"207","2021","대전","대덕구","초등학교",2021-04-01,"남자",652,673,650,-23,2,-21,-0.0341753343239227,0.00307692307692308,-0.0312035661218425
"208","2021","울산","중구","초등학교",2021-04-01,"전체",1858,1965,1912,-53,-54,-107,-0.0269720101781171,-0.0282426778242678,-0.0544529262086514
"209","2021","울산","중구","초등학교",2021-04-01,"여자",917,962,937,-25,-20,-45,-0.025987525987526,-0.0213447171824973,-0.0467775467775468
"210","2021","울산","중구","초등학교",2021-04-01,"남자",941,1003,975,-28,-34,-62,-0.0279162512462612,-0.0348717948717949,-0.061814556331007
"211","2021","울산","남구","초등학교",2021-04-01,"전체",2587,2725,2708,-17,-121,-138,-0.00623853211009174,-0.0446824224519941,-0.0506422018348624
"212","2021","울산","남구","초등학교",2021-04-01,"여자",1242,1304,1302,-2,-60,-62,-0.00153374233128834,-0.0460829493087558,-0.0475460122699387
"213","2021","울산","남구","초등학교",2021-04-01,"남자",1345,1421,1406,-15,-61,-76,-0.0105559465165376,-0.0433854907539118,-0.0534834623504574
"214","2021","울산","동구","초등학교",2021-04-01,"전체",1769,1862,1793,-69,-24,-93,-0.0370569280343716,-0.0133853876185165,-0.0499462943071966
"215","2021","울산","동구","초등학교",2021-04-01,"여자",864,918,875,-43,-11,-54,-0.0468409586056645,-0.0125714285714286,-0.0588235294117647
"216","2021","울산","동구","초등학교",2021-04-01,"남자",905,944,918,-26,-13,-39,-0.0275423728813559,-0.014161220043573,-0.0413135593220339
"217","2021","울산","북구","초등학교",2021-04-01,"전체",2733,2792,2867,75,-134,-59,0.0268624641833811,-0.0467387513079874,-0.0211318051575931
"218","2021","울산","북구","초등학교",2021-04-01,"여자",1324,1373,1399,26,-75,-49,0.0189366351056082,-0.0536097212294496,-0.0356882738528769
"219","2021","울산","북구","초등학교",2021-04-01,"남자",1409,1419,1468,49,-59,-10,0.0345313601127555,-0.0401907356948229,-0.00704721634954193
"220","2021","울산","울주군","초등학교",2021-04-01,"전체",2026,2012,2011,-1,15,14,-0.000497017892644135,0.00745897563401293,0.00695825049701789
"221","2021","울산","울주군","초등학교",2021-04-01,"여자",962,936,934,-2,28,26,-0.00213675213675214,0.0299785867237687,0.0277777777777778
"222","2021","울산","울주군","초등학교",2021-04-01,"남자",1064,1076,1077,1,-13,-12,0.000929368029739777,-0.0120705663881151,-0.0111524163568773
"223","2021","세종","세종시","초등학교",2021-04-01,"전체",5088,4639,5040,401,48,449,0.0864410433283035,0.00952380952380952,0.0967881008838112
"224","2021","세종","세종시","초등학교",2021-04-01,"전체",5088,4639,5040,401,48,449,0.0864410433283035,0.00952380952380952,0.0967881008838112
"225","2021","세종","세종시","초등학교",2021-04-01,"전체",5088,4639,5040,401,48,449,0.0864410433283035,0.00952380952380952,0.0967881008838112
"226","2021","세종","세종시","초등학교",2021-04-01,"전체",5088,4639,5040,401,48,449,0.0864410433283035,0.00952380952380952,0.0967881008838112
"227","2021","세종","세종시","초등학교",2021-04-01,"여자",2447,2252,2428,176,19,195,0.0781527531083481,0.00782537067545305,0.0865896980461812
"228","2021","세종","세종시","초등학교",2021-04-01,"여자",2447,2252,2428,176,19,195,0.0781527531083481,0.00782537067545305,0.0865896980461812
"229","2021","세종","세종시","초등학교",2021-04-01,"여자",2447,2252,2428,176,19,195,0.0781527531083481,0.00782537067545305,0.0865896980461812
"230","2021","세종","세종시","초등학교",2021-04-01,"여자",2447,2252,2428,176,19,195,0.0781527531083481,0.00782537067545305,0.0865896980461812
"231","2021","세종","세종시","초등학교",2021-04-01,"남자",2641,2387,2612,225,29,254,0.0942605781315459,0.0111026033690658,0.106409719312945
"232","2021","세종","세종시","초등학교",2021-04-01,"남자",2641,2387,2612,225,29,254,0.0942605781315459,0.0111026033690658,0.106409719312945
"233","2021","세종","세종시","초등학교",2021-04-01,"남자",2641,2387,2612,225,29,254,0.0942605781315459,0.0111026033690658,0.106409719312945
"234","2021","세종","세종시","초등학교",2021-04-01,"남자",2641,2387,2612,225,29,254,0.0942605781315459,0.0111026033690658,0.106409719312945
"235","2021","경기","수원시","초등학교",2021-04-01,"전체",10618,11351,11169,-182,-551,-733,-0.0160338296185358,-0.0493329751992121,-0.0645758082988283
"236","2021","경기","수원시","초등학교",2021-04-01,"여자",5126,5472,5396,-76,-270,-346,-0.0138888888888889,-0.0500370644922165,-0.0632309941520468
"237","2021","경기","수원시","초등학교",2021-04-01,"남자",5492,5879,5773,-106,-281,-387,-0.0180302772580371,-0.0486748657543738,-0.0658275216873618
"238","2021","경기","성남시","초등학교",2021-04-01,"전체",7180,7673,7688,15,-508,-493,0.00195490681610843,-0.0660770031217482,-0.0642512706894305
"239","2021","경기","성남시","초등학교",2021-04-01,"여자",3539,3844,3837,-7,-298,-305,-0.0018210197710718,-0.0776648423247329,-0.0793444328824141
"240","2021","경기","성남시","초등학교",2021-04-01,"남자",3641,3829,3851,22,-210,-188,0.00574562548968399,-0.0545312905738769,-0.0490989814572996
"241","2021","경기","부천시","초등학교",2021-04-01,"전체",6281,6812,6567,-245,-286,-531,-0.0359659424544921,-0.0435510887772194,-0.0779506752789196
"242","2021","경기","부천시","초등학교",2021-04-01,"여자",3088,3312,3206,-106,-118,-224,-0.0320048309178744,-0.0368059887710543,-0.0676328502415459
"243","2021","경기","부천시","초등학교",2021-04-01,"남자",3193,3500,3361,-139,-168,-307,-0.0397142857142857,-0.0499851234751562,-0.0877142857142857
"244","2021","경기","안양시","초등학교",2021-04-01,"전체",4229,4469,4342,-127,-113,-240,-0.0284179906019244,-0.0260248733302626,-0.0537032893264712
"245","2021","경기","안양시","초등학교",2021-04-01,"여자",2066,2232,2160,-72,-94,-166,-0.032258064516129,-0.0435185185185185,-0.0743727598566308
"246","2021","경기","안양시","초등학교",2021-04-01,"남자",2163,2237,2182,-55,-19,-74,-0.0245864997764864,-0.00870760769935839,-0.0330800178810907
"247","2021","경기","과천시","초등학교",2021-04-01,"전체",647,434,480,46,167,213,0.105990783410138,0.347916666666667,0.490783410138249
"248","2021","경기","과천시","초등학교",2021-04-01,"여자",315,213,234,21,81,102,0.0985915492957746,0.346153846153846,0.47887323943662
"249","2021","경기","과천시","초등학교",2021-04-01,"남자",332,221,246,25,86,111,0.113122171945701,0.349593495934959,0.502262443438914
"250","2021","경기","안산시","초등학교",2021-04-01,"전체",5078,4993,4897,-96,181,85,-0.0192269176847587,0.0369614049418011,0.0170238333667134
"251","2021","경기","안산시","초등학교",2021-04-01,"여자",2507,2522,2460,-62,47,-15,-0.0245836637589215,0.0191056910569106,-0.00594766058683584
"252","2021","경기","안산시","초등학교",2021-04-01,"남자",2571,2471,2437,-34,134,100,-0.0137596114933225,0.0549856380796061,0.0404694455685957
"253","2021","경기","용인시","초등학교",2021-04-01,"전체",11033,11102,11410,308,-377,-69,0.0277427490542245,-0.0330411919368975,-0.00621509637903081
"254","2021","경기","용인시","초등학교",2021-04-01,"여자",5432,5341,5487,146,-55,91,0.0273357049241715,-0.0100236923637689,0.0170380078636959
"255","2021","경기","용인시","초등학교",2021-04-01,"남자",5601,5761,5923,162,-322,-160,0.0281201180350634,-0.0543643423940571,-0.0277729560840132
"256","2021","경기","군포시","초등학교",2021-04-01,"전체",2187,2379,2304,-75,-117,-192,-0.0315258511979823,-0.05078125,-0.0807061790668348
"257","2021","경기","군포시","초등학교",2021-04-01,"여자",1056,1168,1115,-53,-59,-112,-0.0453767123287671,-0.052914798206278,-0.0958904109589041
"258","2021","경기","군포시","초등학교",2021-04-01,"남자",1131,1211,1189,-22,-58,-80,-0.0181668042939719,-0.0487804878048781,-0.0660611065235343
"259","2021","경기","의왕시","초등학교",2021-04-01,"전체",1240,1387,1501,114,-261,-147,0.0821917808219178,-0.173884077281812,-0.105984138428262
"260","2021","경기","의왕시","초등학교",2021-04-01,"여자",582,667,714,47,-132,-85,0.0704647676161919,-0.184873949579832,-0.12743628185907
"261","2021","경기","의왕시","초등학교",2021-04-01,"남자",658,720,787,67,-129,-62,0.0930555555555556,-0.163913595933926,-0.0861111111111111
"262","2021","경기","시흥시","초등학교",2021-04-01,"전체",5478,4901,5166,265,312,577,0.0540705978371761,0.0603948896631823,0.117731075290757
"263","2021","경기","시흥시","초등학교",2021-04-01,"여자",2700,2363,2500,137,200,337,0.0579771476936098,0.08,0.142615319509099
"264","2021","경기","시흥시","초등학교",2021-04-01,"남자",2778,2538,2666,128,112,240,0.0504334121355398,0.0420105026256564,0.0945626477541371
"265","2021","경기","평택시","초등학교",2021-04-01,"전체",5362,4974,5189,215,173,388,0.0432247687977483,0.0333397571786471,0.0780056292722155
"266","2021","경기","평택시","초등학교",2021-04-01,"여자",2615,2443,2527,84,88,172,0.0343839541547278,0.0348239018599129,0.0704052394596807
"267","2021","경기","평택시","초등학교",2021-04-01,"남자",2747,2531,2662,131,85,216,0.0517581983405768,0.0319308790383171,0.0853417621493481
"268","2021","경기","화성시","초등학교",2021-04-01,"전체",11404,11009,11573,564,-169,395,0.0512308111545099,-0.0146029551542383,0.0358797347624671
"269","2021","경기","화성시","초등학교",2021-04-01,"여자",5690,5373,5686,313,4,317,0.0582542341336311,0.000703482237073514,0.058998697189652
"270","2021","경기","화성시","초등학교",2021-04-01,"남자",5714,5636,5887,251,-173,78,0.0445351312987935,-0.0293867844402922,0.0138396025550035
"271","2021","경기","오산시","초등학교",2021-04-01,"전체",2681,2682,2725,43,-44,-1,0.0160328113348248,-0.0161467889908257,-0.000372856077554064
"272","2021","경기","오산시","초등학교",2021-04-01,"여자",1352,1317,1350,33,2,35,0.0250569476082005,0.00148148148148148,0.0265755504935459
"273","2021","경기","오산시","초등학교",2021-04-01,"남자",1329,1365,1375,10,-46,-36,0.00732600732600733,-0.0334545454545455,-0.0263736263736264
"274","2021","경기","광명시","초등학교",2021-04-01,"전체",2528,2787,2748,-39,-220,-259,-0.0139935414424112,-0.0800582241630277,-0.0929314675278077
"275","2021","경기","광명시","초등학교",2021-04-01,"여자",1244,1362,1344,-18,-100,-118,-0.013215859030837,-0.0744047619047619,-0.0866372980910426
"276","2021","경기","광명시","초등학교",2021-04-01,"남자",1284,1425,1404,-21,-120,-141,-0.0147368421052632,-0.0854700854700855,-0.0989473684210526
"277","2021","경기","광주시","초등학교",2021-04-01,"전체",3656,3963,3945,-18,-289,-307,-0.00454201362604088,-0.0732572877059569,-0.0774665657330305
"278","2021","경기","광주시","초등학교",2021-04-01,"여자",1765,1903,1892,-11,-127,-138,-0.00578034682080925,-0.0671247357293869,-0.0725170782974251
"279","2021","경기","광주시","초등학교",2021-04-01,"남자",1891,2060,2053,-7,-162,-169,-0.00339805825242718,-0.0789089137847053,-0.0820388349514563
"280","2021","경기","하남시","초등학교",2021-04-01,"전체",3373,3193,3394,201,-21,180,0.0629502035703101,-0.00618738951090159,0.0563733166301284
"281","2021","경기","하남시","초등학교",2021-04-01,"여자",1655,1607,1705,98,-50,48,0.0609831985065339,-0.0293255131964809,0.029869321717486
"282","2021","경기","하남시","초등학교",2021-04-01,"남자",1718,1586,1689,103,29,132,0.0649432534678436,0.0171699230313795,0.0832282471626734
"283","2021","경기","김포시","초등학교",2021-04-01,"전체",6216,5716,5883,167,333,500,0.0292162351294612,0.0566037735849057,0.0874737578726382
"284","2021","경기","김포시","초등학교",2021-04-01,"여자",3086,2763,2850,87,236,323,0.0314875135722041,0.0828070175438596,0.11690191820485
"285","2021","경기","김포시","초등학교",2021-04-01,"남자",3130,2953,3033,80,97,177,0.0270910938029123,0.031981536432575,0.0599390450389434
"286","2021","경기","이천시","초등학교",2021-04-01,"전체",2037,2226,2181,-45,-144,-189,-0.0202156334231806,-0.0660247592847318,-0.0849056603773585
"287","2021","경기","이천시","초등학교",2021-04-01,"여자",945,1065,1051,-14,-106,-120,-0.0131455399061033,-0.100856327307326,-0.112676056338028
"288","2021","경기","이천시","초등학교",2021-04-01,"남자",1092,1161,1130,-31,-38,-69,-0.0267011197243755,-0.0336283185840708,-0.0594315245478036
"289","2021","경기","안성시","초등학교",2021-04-01,"전체",1547,1572,1560,-12,-13,-25,-0.00763358778625954,-0.00833333333333333,-0.0159033078880407
"290","2021","경기","안성시","초등학교",2021-04-01,"여자",768,757,747,-10,21,11,-0.0132100396301189,0.0281124497991968,0.0145310435931308
"291","2021","경기","안성시","초등학교",2021-04-01,"남자",779,815,813,-2,-34,-36,-0.00245398773006135,-0.041820418204182,-0.0441717791411043
"292","2021","경기","여주시","초등학교",2021-04-01,"전체",766,801,807,6,-41,-35,0.00749063670411985,-0.0508054522924411,-0.0436953807740325
"293","2021","경기","여주시","초등학교",2021-04-01,"여자",370,367,368,1,2,3,0.00272479564032698,0.00543478260869565,0.00817438692098093
"294","2021","경기","여주시","초등학교",2021-04-01,"남자",396,434,439,5,-43,-38,0.0115207373271889,-0.0979498861047836,-0.0875576036866359
