"","prov","distinct","adm.year","adm.total","adm.male","adm.female","pop.age","pop.year","pop.total","pop.male","pop.female","adm.per.pop.total","adm.per.pop.male","adm.per.pop.female"
"742","경북","경주시",2013,2046,1061,985,"4",2011,2302,1194,1108,0.908353348278894,0.906569172751865,0.910257199409647
"743","경북","경주시",2014,2153,1109,1044,"4",2012,2099,1083,1016,1.04830124731461,1.04470333116869,1.05214220785354
"744","경북","경주시",2015,1973,1007,966,"4",2013,1936,1011,925,1.04154069557893,1.01617429520476,1.06930856658497
"745","경북","경주시",2016,1909,990,919,"4",2014,1995,1014,981,0.977952001061272,0.996063737591783,0.959211013120635
"746","경북","경주시",2017,1946,992,954,"4",2015,1965,1011,954,1.01212649207121,1.00103763738145,1.02392383446283
"747","경북","경주시",2018,1939,993,946,"4",2016,2028,1024,1004,0.977157049981589,0.98932545129877,0.964772855977927
"748","경북","경주시",2019,1984,1010,974,"4",2017,1808,944,864,1.12149606207456,1.09153903036429,1.15428450783194
"749","경북","경주시",2020,1768,941,827,"4",2018,1766,926,840,1.02316593570993,1.03673682914774,1.00807739416757
"750","경북","고령군",2010,209,106,103,"4",2008,241,135,106,0.88630613365061,0.801054356687731,0.994944858015771
"751","경북","고령군",2011,205,117,88,"4",2009,218,126,92,0.961063046683824,0.947338541770194,0.979405406877491
"752","경북","고령군",2012,193,115,78,"4",2010,253,125,128,0.779634948928473,0.9385938783077,0.623953586625788
"753","경북","고령군",2013,230,112,118,"4",2011,276,153,123,0.851673756817373,0.746820931873134,0.982300914362717
"754","경북","고령군",2014,247,128,119,"4",2012,246,139,107,1.02616301431166,0.939474635778742,1.13875641402876
"755","경북","고령군",2015,230,131,99,"4",2013,234,124,110,1.00453827727177,1.07780327891224,0.921531451016549
"756","경북","고령군",2016,213,114,99,"4",2014,236,119,117,0.922405984078477,0.977344739925811,0.866397090699319
"757","경북","고령군",2017,191,99,92,"4",2015,214,101,113,0.912166472254868,1.00000854447333,0.83363710416443
"758","경북","고령군",2018,160,76,84,"4",2016,235,123,112,0.695835580038024,0.63037411409849,0.767942875847124
"759","경북","고령군",2019,188,100,88,"4",2017,203,100,103,0.946490638118223,1.02021073729098,0.874808712939119
"760","경북","고령군",2020,153,76,77,"4",2018,204,105,99,0.766506381135636,0.738438247943946,0.796385204582203
"761","경북","구미시",2010,4998,2687,2311,"4",2008,4706,2482,2224,1.0854225507624,1.10447471841292,1.06397840892248
"762","경북","구미시",2011,4722,2489,2233,"4",2009,4450,2319,2131,1.08447734283819,1.09499979522089,1.0729337974451
"763","경북","구미시",2012,4463,2284,2179,"4",2010,4516,2329,2187,1.01001416563577,1.00049863631284,1.02017834261295
"764","경북","구미시",2013,4506,2346,2160,"4",2011,5086,2632,2454,0.905460152941978,0.909351971764679,0.901253252827921
"765","경북","구미시",2014,4962,2582,2380,"4",2012,4845,2474,2371,1.04668858980255,1.06474701846617,1.02781051287286
"766","경북","구미시",2015,4723,2422,2301,"4",2013,4516,2347,2169,1.06885433661163,1.05281227342086,1.08623731816458
"767","경북","구미시",2016,4405,2311,2094,"4",2014,4744,2472,2272,0.948977124480741,0.953764973252205,0.943704449544529
"768","경북","구미시",2017,4667,2411,2256,"4",2015,4977,2619,2358,0.958351156857548,0.939185982286578,0.979631963760877
"769","경북","구미시",2018,4998,2616,2382,"4",2016,5214,2680,2534,0.979669835805116,0.995847495803432,0.962504567360089
"770","경북","구미시",2019,5161,2660,2501,"4",2017,4626,2405,2221,1.1402044770258,1.12838276972724,1.15300923457521
"771","경북","구미시",2020,4552,2362,2190,"4",2018,4812,2503,2309,0.966787765843561,0.962739816812341,0.971153398645995
"772","경북","군위군",2010,77,43,34,"4",2008,97,49,48,0.811285104432219,0.895286973541062,0.725279382744506
"773","경북","군위군",2011,68,36,32,"4",2009,101,57,44,0.688084936200967,0.644343623552197,0.744671879609332
"774","경북","군위군",2012,77,42,35,"4",2010,92,47,45,0.85537668619484,0.911677680132363,0.796385204582203
"775","경북","군위군",2013,77,37,40,"4",2011,104,57,47,0.756679376249281,0.662242057539758,0.871424539968368
"776","경북","군위군",2014,80,43,37,"4",2012,101,54,47,0.809511689648196,0.812390031546519,0.80606769947074
"777","경북","군위군",2015,93,52,41,"4",2013,76,47,29,1.25061567448446,1.12874379444959,1.44761645561987
"778","경북","군위군",2016,70,39,31,"4",2014,85,40,45,0.841654065560698,0.994705468858703,0.705369752629951
"779","경북","군위군",2017,78,38,40,"4",2015,96,49,47,0.830381912896938,0.791183837082799,0.871424539968368
"780","경북","군위군",2018,79,43,36,"4",2016,111,56,55,0.727375424741324,0.783376101848429,0.670204691648399
"781","경북","군위군",2019,87,50,37,"4",2017,74,44,30,1.20155054340181,1.1593303832852,1.26283939583749
"782","경북","군위군",2020,66,44,22,"4",2018,79,43,36,0.853829892910581,1.04393656839077,0.625731232171731
"783","경북","김천시",2010,1026,547,479,"4",2008,1127,587,540,0.930417683579015,0.950690414477283,0.908258364273512
"784","경북","김천시",2011,1002,513,489,"4",2009,972,480,492,1.05355198065556,1.09035022547973,1.01768039644781
"785","경북","김천시",2012,913,452,461,"4",2010,963,535,428,0.96894472270936,0.86193505281406,1.10287123291441
"786","경북","김천시",2013,884,503,381,"4",2011,1104,565,539,0.818347392420171,0.908258408597101,0.723775474824377
"787","경북","김천시",2014,1028,538,490,"4",2012,1101,593,508,0.954245909545787,0.925587481724361,0.987643068674779
"788","경북","김천시",2015,1077,577,500,"4",2013,1010,515,495,1.08980511218888,1.14303222411047,1.03426649945741
"789","경북","김천시",2016,1021,528,493,"4",2014,1102,548,554,0.946888100592237,0.982976768776709,0.91118131839382
"790","경북","김천시",2017,1130,568,562,"4",2015,1157,608,549,0.998158698569021,0.953091609837624,1.04816975404028
"791","경북","김천시",2018,1131,605,526,"4",2016,1303,655,648,0.887100247699569,0.942332055055025,0.831148050813965
"792","경북","김천시",2019,1228,630,598,"4",2017,1184,628,556,1.05998855409297,1.02345981607216,1.10127059893664
"793","경북","김천시",2020,1118,602,516,"4",2018,1158,587,571,0.986705969038158,1.04628085834611,0.9252971954165
"794","경북","문경시",2010,518,283,235,"4",2008,452,245,207,1.17123983902141,1.17844750470754,1.16242560917278
"795","경북","문경시",2011,485,259,226,"4",2009,494,265,229,1.00338891997512,0.997111626257975,1.01050998510306
"796","경북","문경시",2012,485,256,229,"4",2010,447,252,195,1.10889066323873,1.03640455851782,1.20245414406148
"797","경북","문경시",2013,464,257,207,"4",2011,536,296,240,0.884723783201331,0.885791079337099,0.883134307224193
"798","경북","문경시",2014,507,279,228,"4",2012,478,248,230,1.08401320846797,1.14773707945235,1.01502014894576
"799","경북","문경시",2015,484,256,228,"4",2013,455,242,213,1.08714751199897,1.07923119316732,1.09603114674895
"800","경북","문경시",2016,456,249,207,"4",2014,497,263,234,0.937697947143796,0.965902941389557,0.905778776640197
"801","경북","문경시",2017,464,238,226,"4",2015,564,305,259,0.840801325879279,0.796098870410665,0.893462496481081
"802","경북","문경시",2018,513,278,235,"4",2016,535,286,249,0.979981990087429,0.991673374010111,0.966353819673757
"803","경북","문경시",2019,486,256,230,"4",2017,471,254,217,1.05455654984266,1.02824389270272,1.08526489367028
"804","경북","문경시",2020,415,223,192,"4",2018,418,211,207,1.01467351888768,1.07823220102317,0.949726455153931
"805","경북","봉화군",2010,192,99,93,"4",2008,198,106,92,0.991038553387488,0.952838330111385,1.03505344135917
"806","경북","봉화군",2011,186,98,88,"4",2009,164,87,77,1.15910721049779,1.14920289947719,1.17019866795752
"807","경북","봉화군",2012,140,69,71,"4",2010,190,98,92,0.753058900764835,0.718311641562015,0.790202089639794
"808","경북","봉화군",2013,171,88,83,"4",2011,214,91,123,0.816651658406191,0.986577416281385,0.690940473661911
"809","경북","봉화군",2014,186,80,106,"4",2012,217,121,96,0.876007292726441,0.674519495729572,1.13058256721938
"810","경북","봉화군",2015,175,102,73,"4",2013,194,108,86,0.921914891400249,0.963532362997035,0.869144650183567
"811","경북","봉화군",2016,157,91,66,"4",2014,234,123,111,0.685706563181167,0.754790057670561,0.60881957724817
"812","경북","봉화군",2017,177,89,88,"4",2015,218,103,115,0.829795898844083,0.881541316688321,0.783524325501993
"813","경북","봉화군",2018,160,82,78,"4",2016,208,106,102,0.786160390908344,0.789219626960945,0.783000579295107
"814","경북","봉화군",2019,141,78,63,"4",2017,175,89,86,0.823446855162854,0.89411727537861,0.750083739199516
"815","경북","봉화군",2020,132,69,63,"4",2018,186,95,91,0.725296360644472,0.740995167085026,0.708870346935807
"816","경북","상주시",2010,696,359,337,"4",2008,658,347,311,1.0810302761305,1.05549180025205,1.10952518396776
"817","경북","상주시",2011,634,336,298,"4",2009,669,334,335,0.968540200577963,1.02631978362206,0.910833739313206
"818","경북","상주시",2012,650,329,321,"4",2010,642,351,291,1.034743816694,0.956265904754221,1.12948299265488
"819","경북","상주시",2013,619,331,288,"4",2011,705,387,318,0.897337966757368,0.872583343781172,0.927327246305961
"820","경북","상주시",2014,703,379,324,"4",2012,691,363,328,1.03975684696257,1.06517870367295,1.0114369584328
"821","경북","상주시",2015,712,372,340,"4",2013,668,344,324,1.08932643386941,1.10325114614024,1.0744879744363
"822","경북","상주시",2016,658,339,319,"4",2014,661,357,304,1.01737004293948,0.968771540452777,1.07444639208435
"823","경북","상주시",2017,637,348,289,"4",2015,617,316,301,1.05513682287066,1.12352321701665,0.983102950696872
"824","경북","상주시",2018,609,305,304,"4",2016,638,348,290,0.975553575990809,0.894150215154449,1.07335464026449
"825","경북","상주시",2019,606,320,286,"4",2017,593,301,292,1.04441341645463,1.08460942170469,1.00288430361771
"826","경북","상주시",2020,564,288,276,"4",2018,547,288,259,1.05377111263985,1.02021073729098,1.09113119039282
"827","경북","성주군",2010,227,131,96,"4",2008,235,142,93,0.987216729178946,0.941180328064212,1.05695363557454
"828","경북","성주군",2011,214,141,73,"4",2009,230,119,111,0.950912264133484,1.20882112569771,0.673391350592673
"829","경북","성주군",2012,196,100,96,"4",2010,226,121,105,0.886343661962151,0.843149369661965,0.936158934366018
"830","경북","성주군",2013,207,118,89,"4",2011,234,112,122,0.904084449544596,1.07486488393157,0.746960830058951
"831","경북","성주군",2014,203,107,96,"4",2012,223,121,102,0.930348552290189,0.902169825538303,0.963693020670901
"832","경북","성주군",2015,207,114,93,"4",2013,230,125,105,0.919807657362763,0.930432192409372,0.90690396766708
"833","경북","성주군",2016,218,126,92,"4",2014,229,111,118,0.972916396434169,1.15807705314111,0.798313498055767
"834","경북","성주군",2017,178,84,94,"4",2015,241,117,124,0.754844458324443,0.732458990875574,0.77620032612505
"835","경북","성주군",2018,192,92,100,"4",2016,256,125,131,0.766506381135636,0.75087510264616,0.781621247681551
"836","경북","성주군",2019,193,94,99,"4",2017,210,106,104,0.939274486090017,0.904715182125961,0.974696727036734
"837","경북","성주군",2020,162,80,82,"4",2018,202,102,100,0.819630585768798,0.800165284149787,0.839617544259522
"838","경북","안동시",2010,1370,700,670,"4",2008,1355,707,648,1.03332225550388,1.01010964088216,1.05868668069459
"839","경북","안동시",2011,1374,718,656,"4",2009,1282,680,602,1.09535077241847,1.07722251378665,1.11577082293624
"840","경북","안동시",2012,1267,669,598,"4",2010,1278,653,625,1.01321187782874,1.04520824387085,0.979690324814038
"841","경북","안동시",2013,1244,635,609,"4",2011,1445,760,685,0.879846771056729,0.852412918657593,0.910320606113671
"842","경북","안동시",2014,1391,726,665,"4",2012,1361,685,676,1.04453624899306,1.08127444565438,1.00726235194938
"843","경북","안동시",2015,1318,674,644,"4",2013,1314,669,645,1.02511964519205,1.02783563069375,1.02233635564971
"844","경북","안동시",2016,1302,665,637,"4",2014,1377,728,649,0.966343556754875,0.931923269640797,1.00499149854056
"845","경북","안동시",2017,1407,743,664,"4",2015,1407,738,669,1.02200850818085,1.02712273415609,1.01627118996012
"846","경북","안동시",2018,1473,776,697,"4",2016,1466,771,695,1.02688849423628,1.02682688993229,1.02687037787136
"847","경북","안동시",2019,1424,759,665,"4",2017,1296,679,617,1.12294762009994,1.14041229691289,1.10358079403206
"848","경북","안동시",2020,1315,686,629,"4",2018,1067,545,522,1.25955125422476,1.28415516657176,1.23380860512858
"849","경북","영덕군",2010,245,125,120,"4",2008,243,128,115,1.03042010084077,0.996299548135721,1.06844226204817
"850","경북","영덕군",2011,212,109,103,"4",2009,230,124,106,0.942025233627564,0.896798148102553,0.994944858015771
"851","경북","영덕군",2012,200,99,101,"4",2010,227,108,119,0.90044802482894,0.935193175850063,0.869044598997866
"852","경북","영덕군",2013,205,99,106,"4",2011,237,128,109,0.884015798215501,0.789069242123491,0.995742444523488
"853","경북","영덕군",2014,216,118,98,"4",2012,172,86,86,1.28345254515734,1.39982403488762,1.16679692764369
"854","경북","영덕군",2015,168,86,82,"4",2013,211,112,99,0.813731892769585,0.783376101848429,0.848098529555073
"855","경북","영덕군",2016,191,98,93,"4",2014,198,99,99,0.985876894255262,1.00990557832844,0.961867844495388
"856","경북","영덕군",2017,203,106,97,"4",2015,211,106,105,0.983259370429915,1.02021073729098,0.94591058993233
"857","경북","영덕군",2018,186,94,92,"4",2016,194,101,93,0.979863827431122,0.949503062429227,1.01291390075893
"858","경북","영덕군",2019,174,87,87,"4",2017,201,106,95,0.884723783201331,0.837342774946369,0.937698669455436
"859","경북","영덕군",2020,169,88,81,"4",2018,214,108,106,0.807100177021323,0.831282822977834,0.782432364070655
"860","경북","영양군",2010,104,52,52,"4",2008,76,39,37,1.39853795856326,1.36028098305464,1.43902809167749
"861","경북","영양군",2011,75,34,41,"4",2009,101,52,49,0.758917209045184,0.667060866690255,0.856752596183186
"862","경북","영양군",2012,95,51,44,"4",2010,82,47,35,1.18403424728269,1.10703718301787,1.28721853475327
"863","경북","영양군",2013,87,45,42,"4",2011,115,56,59,0.773171654015076,0.819812199608821,0.72889493300744
"864","경북","영양군",2014,107,56,51,"4",2012,105,51,54,1.0414753369081,1.1202313978097,0.967039176992675
"865","경북","영양군",2015,105,54,51,"4",2013,79,43,36,1.35836573872138,1.28119487938867,1.45055876548901
"866","경북","영양군",2016,81,45,36,"4",2014,95,50,45,0.87139672802788,0.91818966356188,0.819139067570266
"867","경북","영양군",2017,93,46,47,"4",2015,88,56,32,1.0800771734184,0.838030248489018,1.50388813186728
"868","경북","영양군",2018,71,45,26,"4",2016,91,51,40,0.797391253635606,0.90018594466851,0.665550492400841
"869","경북","영양군",2019,70,42,28,"4",2017,95,54,41,0.753058900764835,0.793497240115205,0.699265057681934
"870","경북","영양군",2020,77,46,31,"4",2018,93,37,56,0.846179087418551,1.26837010582122,0.566814979791925
"871","경북","영주시",2010,937,471,466,"4",2008,868,456,412,1.10325112000628,1.05377030101765,1.15812744383417
"872","경북","영주시",2011,874,463,411,"4",2009,850,460,390,1.05086521900007,1.02686428557766,1.07905819478006
"873","경북","영주시",2012,836,461,375,"4",2010,837,435,402,1.02078747053666,1.08118885032446,0.955152830655627
"874","경북","영주시",2013,826,440,386,"4",2011,868,427,441,0.972556483591452,1.05127101734902,0.896223582999213
"875","경북","영주시",2014,840,419,421,"4",2012,785,394,391,1.09361419983683,1.08494492112924,1.10248576549579
"876","경북","영주시",2015,816,402,414,"4",2013,769,381,388,1.08447196706836,1.07644282517316,1.09253728728766
"877","경북","영주시",2016,787,396,391,"4",2014,787,401,386,1.02200850818085,1.00748990515518,1.03718709656727
"878","경북","영주시",2017,830,427,403,"4",2015,772,389,383,1.0987915308162,1.11987142628084,1.07739244200658
"879","경북","영주시",2018,809,403,406,"4",2016,836,437,399,0.98900105636161,0.940835073520055,1.04188741050604
"880","경북","영주시",2019,845,445,400,"4",2017,705,365,340,1.2249605523586,1.24381857012188,1.20461627583863
